Observation_ID,Update_Datetime,Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Phenophase_ID,Phenophase_Description,Observation_Date,Day_of_Year,Phenophase_Status,Intensity_Category_ID,Intensity_Value,Abundance_Value,AGDD,AGDD_in_F,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Tmax,Tmax_in_F,Tmin_Winter,Tmin_Spring,Tmin_Summer,Tmin_Fall,Tmin,Tmin_in_F,Prcp_Winter,Prcp_Spring,Prcp_Summer,Prcp_Fall,Prcp,Accum_Prcp,Daylength
30701412,2022-07-27 04:41:52,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,488,Leaves (forbs),2022-07-20,201,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30747901,2022-08-03 06:19:49,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,488,Leaves (forbs),2022-07-27,208,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30798889,2022-08-10 05:01:11,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,488,Leaves (forbs),2022-08-03,215,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30850394,2022-08-17 05:08:27,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,488,Leaves (forbs),2022-08-10,222,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30900316,2022-08-24 04:12:08,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,488,Leaves (forbs),2022-08-17,229,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30953130,2022-08-31 07:16:25,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,488,Leaves (forbs),2022-08-24,236,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31017610,2022-09-07 04:20:31,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,488,Leaves (forbs),2022-08-31,243,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31068352,2022-09-14 13:29:28,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,488,Leaves (forbs),2022-09-07,250,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31134329,2022-09-21 07:19:49,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,488,Leaves (forbs),2022-09-14,257,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31198661,2022-09-28 03:59:43,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,488,Leaves (forbs),2022-09-21,264,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31262399,2022-10-05 06:23:22,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,488,Leaves (forbs),2022-09-28,271,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31336985,2022-10-12 04:33:45,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,488,Leaves (forbs),2022-10-05,278,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31397665,2022-10-19 04:43:04,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,488,Leaves (forbs),2022-10-12,285,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31485460,2022-10-26 06:13:45,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,488,Leaves (forbs),2022-10-19,292,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31557301,2022-11-02 05:31:45,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,488,Leaves (forbs),2022-10-26,299,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31647964,-9999,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,488,Leaves (forbs),2022-11-02,306,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29611033,2022-04-20 08:21:40,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-04-13,103,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29723761,2022-04-27 06:50:19,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-04-20,110,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29819099,2022-05-04 03:43:38,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-04-27,117,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29913718,2022-05-11 12:31:08,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-05-04,124,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30018129,2022-05-18 06:35:57,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-05-11,131,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30098919,2022-05-25 04:58:34,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-05-18,138,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30204298,2022-06-01 05:27:58,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-05-25,145,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30285731,2022-06-08 06:31:53,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-06-01,152,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30362577,2022-06-15 05:35:24,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-06-08,159,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30418343,2022-06-22 12:21:42,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-06-15,166,1,49,3 to 10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30483790,2022-06-29 09:22:48,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-06-22,173,1,49,3 to 10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30540556,2022-07-06 05:41:32,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-06-29,180,1,49,3 to 10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30586271,2022-07-13 06:07:22,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-07-06,187,1,49,3 to 10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30648808,2022-07-20 04:02:46,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-07-13,194,1,49,3 to 10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30701413,2022-07-27 04:41:52,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-07-20,201,1,49,3 to 10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30747902,2022-08-03 06:19:49,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-07-27,208,1,49,3 to 10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30798890,2022-08-10 05:01:11,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-08-03,215,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30850395,2022-08-17 05:08:27,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-08-10,222,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30900317,2022-08-24 04:12:08,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-08-17,229,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30953131,2022-08-31 07:16:25,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-08-24,236,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31017611,2022-09-07 04:20:31,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-08-31,243,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31068353,2022-09-14 13:29:28,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-09-07,250,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31134330,2022-09-21 07:19:49,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-09-14,257,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31198662,2022-09-28 03:59:43,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-09-21,264,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31262400,2022-10-05 06:23:22,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-09-28,271,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31336986,2022-10-12 04:33:45,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-10-05,278,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31397666,2022-10-19 04:43:04,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-10-12,285,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31485461,2022-10-26 06:13:45,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-10-19,292,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31557302,2022-11-02 05:31:45,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-10-26,299,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31647965,-9999,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,500,Flowers or flower buds,2022-11-02,306,0,49,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29611034,2022-04-20 08:21:40,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-04-13,103,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29723762,2022-04-27 06:50:19,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-04-20,110,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29819100,2022-05-04 03:43:38,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-04-27,117,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
29913719,2022-05-11 12:31:08,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-05-04,124,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30018130,2022-05-18 06:35:57,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-05-11,131,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30098920,2022-05-25 04:58:34,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-05-18,138,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30204299,2022-06-01 05:27:58,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-05-25,145,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30285732,2022-06-08 06:31:53,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-06-01,152,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30362578,2022-06-15 05:35:24,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-06-08,159,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30418344,2022-06-22 12:21:42,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-06-15,166,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30483791,2022-06-29 09:22:48,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-06-22,173,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30540557,2022-07-06 05:41:32,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-06-29,180,1,50,50-74%,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30586272,2022-07-13 06:07:22,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-07-06,187,1,50,75-94%,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30648809,2022-07-20 04:02:46,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-07-13,194,1,50,95% or more,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30701414,2022-07-27 04:41:52,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-07-20,201,1,50,95% or more,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30747903,2022-08-03 06:19:49,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-07-27,208,1,50,95% or more,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30798891,2022-08-10 05:01:11,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-08-03,215,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30850396,2022-08-17 05:08:27,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-08-10,222,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30900318,2022-08-24 04:12:08,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-08-17,229,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
30953132,2022-08-31 07:16:25,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-08-24,236,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31017612,2022-09-07 04:20:31,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-08-31,243,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31068354,2022-09-14 13:29:28,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-09-07,250,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31134331,2022-09-21 07:19:49,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-09-14,257,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31198663,2022-09-28 03:59:43,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-09-21,264,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31262401,2022-10-05 06:23:22,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-09-28,271,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31336987,2022-10-12 04:33:45,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-10-05,278,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31397667,2022-10-19 04:43:04,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-10-12,285,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31485462,2022-10-26 06:13:45,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-10-19,292,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31557303,2022-11-02 05:31:45,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-10-26,299,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
31647966,-9999,5583,45.196041,-70.459015,349,ME,199,Asclepias,syriaca,common milkweed,Plantae,12470,501,Open flowers,2022-11-02,306,0,50,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
